User ID,Text,User Name,User Screen Name,Text Color,Link Color,Sidebar Color,Border Color,Background Color,Created At,Hour,Sleep Time
560368776890572802,RT WSJ Skip that handshake Office etiquette for flu season,Veronica,sco3bed,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Apr 08 02:57:04 +0000 2009,02,1
560368900039520257,RT WSJ Skip that handshake Office etiquette for flu season,Jack Florek,JackFlorek84,666666,2FC2EF,252429,181A1E,1A1B1F,Sun Jun 14 06:33:45 +0000 2009,06,0
560368983703310336,RT WSJ Skip that handshake Office etiquette for flu season,Iva Petrosino,ivathediva,454145,49AD40,D6D9F0,FFFFFF,FFFFFF,Fri Mar 20 19:48:30 +0000 2009,19,0
560369061901910016,I think I m coming down with the flu,X P38,DowningXP38,FFFFFF,106B1E,012B06,000000,FFFFFF,Thu Sep 30 12:21:28 +0000 2010,12,0
560370038621093888,This is how nice I am to my friend who is on the edge of death from the flu It felt good helping someone out,Bret,tapbret99,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Apr 18 04:47:14 +0000 2009,04,1
560371205748707331,Stomach flu I m so sad I have so much to accomplish tomorrow but it looks like I ll just be in bed,Molly Jones,MollyMichelleJo,333333,0EE8F0,DDEEF6,C0DEED,C0DEED,Mon Jun 23 21:36:18 +0000 2014,21,0
560371409592270848,Flu restrictions lifted,Chronicle Tribune,Marion CT,333333,FF3300,A0C5C7,86A4A6,709397,Mon Sep 28 05:27:30 +0000 2009,05,1
560372241964474368,Poultry Culled in Taiwan to Thwart Bird Flu Atlanta,24 7 Newz,247 newz,333333,009999,EFEFEF,EEEEEE,131516,Mon Oct 04 18:10:17 +0000 2010,18,0
560373386694516736,RT WSJ Skip that handshake Office etiquette for flu season,adam najberg,adamnajberg,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Jan 25 18:29:51 +0000 2009,18,0
560374223726592001,WSJ Skip that handshake Office etiquette for flu season elbowbump,Tim Stephens,timstep,333333,0084B4,DDFFCC,BDDCAD,9AE4E8,Sun Jun 21 03:08:11 +0000 2009,03,1
560374295571234816,What you should do if you think you have the flu,OcMedCliff,OcMedCliff,3C3940,0099B9,95E8EC,5ED4DC,0099B9,Thu Sep 08 15:17:29 +0000 2011,15,0
560374301371949056,Warning complaining status imminent My poor face and body and everything this cold flu needs to do one already Moan moan moan,Kim Brown,Kimothy roll,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Apr 11 16:33:58 +0000 2009,16,0
560374819380674560,Swine flu kills over 100 people across India world health,World Medical News,worldmedi,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Apr 09 22:02:29 +0000 2012,22,0
560374991221297153,5 Year Old Girl Dies After Catching the Flu,Marleen Steed,MarleenSteed,333333,0000FF,A0C5C7,86A4A6,0000FF,Fri Jun 01 08:43:21 +0000 2012,08,0
560375193537748992,Starting to think I won t ever see the other side to this flu,Kate Handley,Kate 5995,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Oct 13 01:02:31 +0000 2012,01,1
560375455279480832,RT WSJ Skip that handshake Office etiquette for flu season,Julianna,my julianna,FF05B4,FF05F3,570869,FFFFFF,0C0D02,Mon Jan 19 20:35:19 +0000 2009,20,0
560375820800520192,So it s bronchitis not the flu I ve never had bronchitis before It s not fun My shest hurts but I can still breef cantsleep,Cynthia Enciso,cinipod,333333,009999,EFEFEF,EEEEEE,EEEEEE,Thu Feb 05 04:44:49 +0000 2009,04,1
560375948554801152,RT WSJ Skip that handshake Office etiquette for flu season,Paul Zinn,ZinnPaul,333333,25C910,C0DFEC,A8C7F7,022330,Tue Apr 27 16:58:22 +0000 2010,16,0
560376081916891136,RT usnews Forget the flu Here are 5 illnesses you didn t even know you were afraid of,Veronica,sco3bed,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Apr 08 02:57:04 +0000 2009,02,1
560376596473733121,About go pick up a mexi from home depot to pack for me I have the flu aintnobodygottime,sailor mars,Maria Reyyy,2B252B,5DF7FC,FFF7CC,FFFFFF,050505,Sun Aug 07 06:40:33 +0000 2011,06,0
560372345794478080,Poultry Culled in Taiwan to Thwart Bird Flu Jacksonville,24 7 Newz,247 newz,333333,009999,EFEFEF,EEEEEE,131516,Mon Oct 04 18:10:17 +0000 2010,18,0
560376799667163136,A 5 Year Old Girl Just Died of the Very Strain of Flu She Was Vaccinated Against Freedom Outpost,Tim Brown,FPPTim,333333,0084B4,DDEEF6,C0DEED,C0DEED,Tue Apr 17 14:41:15 +0000 2012,14,0
560376847108943872,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza,Helobuff,helobuff,3C3940,0099B9,95E8EC,5ED4DC,0099B9,Wed Dec 03 10:30:34 +0000 2008,10,0
560377782379618307,Learn about flu immune system The Philadelphia Tribune,ed paris,ed paris,3C3940,0099B9,95E8EC,5ED4DC,0099B9,Mon Aug 11 05:46:38 +0000 2008,05,1
560377888961495040,Natural News tests flu vaccine for heavy metals finds 25 000 times higher mercury level than EPA limit for water,Helobuff,helobuff,3C3940,0099B9,95E8EC,5ED4DC,0099B9,Wed Dec 03 10:30:34 +0000 2008,10,0
560378063360647168,It s best to breastfeed your baby if you have the flu in fact this is safest as your milk has specific immunity,Krista Gray IBCLC,NursingNurture,333333,E26E6B,FFFFFF,EEEEEE,B2DFDA,Tue Apr 10 13:24:17 +0000 2012,13,0
560378641331523584,Flu kills 8 Hong Kong patients in one day as infection rate hits 5 year high,SciDoc Publishers,SciDocPublisher,333333,990000,F3F3F3,DFDFDF,EBEBEB,Tue Jul 03 13:19:01 +0000 2012,13,0
560379215648792576,Thirteen days Like are you kidding me This flu pneumonia is worse than anything I ve ever had,Lazy Lazarus,hearnoevils,333333,0084B4,DDEEF6,FFFFFF,14CFAA,Fri Nov 22 00:18:04 +0000 2013,00,1
560379658085339136,RT WSJ Skip that handshake Office etiquette for flu season,Kathy Jabterakes,KatJabterakes,333333,0084B4,DDEEF6,C0DEED,C0DEED,Fri Jan 14 13:48:14 +0000 2011,13,0
560379787374788608,5 Year Old Las Vegas Girl Dies From Flu Despite Receiving Vaccination,LISA EDENS,Ladyn red777,333333,FF0000,DDEEF6,000000,642D8B,Sat Dec 01 17:21:04 +0000 2012,17,0
560380178665193472,parvitude it wasn t the flu but I had a cold last quarter during a rainstorm and I decided it was safest to cut all my classes,Pudding,stawbewwi,333333,F400A1,FFFFFF,FFFFFF,FFFFFF,Wed Apr 29 02:25:45 +0000 2009,02,1
560380586830077952,Home Made Ginger Tea A Pretty Life Delicious and good for you too Packed with cold flu fighting ingredients,AngieLuv Foods Photo,LuvieAngie,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed May 16 16:43:41 +0000 2012,16,0
560380904326307840,marybabes remember when I told you when you were sick last week to stay by me so maybe I d get sick pretty sure you gave me the flu,Morgan,MorganMabel808,000000,666666,999999,999999,000000,Fri Jul 10 01:01:02 +0000 2009,01,1
560380906708279296,Boise Weekly Flu deaths spike in Idaho KTVB BOISE Idaho health officials are warning of a,Idaho Guide,Idaho Guide,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Sep 03 02:36:53 +0000 2011,02,1
560381781481123841,wyecotwitch clare351 yes thought i had flu this morning easing off a bit now Maybe just knackered,Sarah,threexhorses,362720,B40B43,E5507E,CC3366,FF6699,Tue Dec 07 21:40:04 +0000 2010,21,0
560383172358467584,Dear Science I had one job get my flu shot You had one job make a flu shot for all strains I did my job You did not fail deathsdoor,House of Gurn,jeffgurner,333333,009999,EFEFEF,EEEEEE,131516,Thu Sep 25 22:17:13 +0000 2008,22,0
560383184584450048,2am sick log full blown flu up in this house Both of us Already had a coming to God prayer while camped out,Abi Wright,abiwright27,0A0A0A,FA0A0A,FCBBBB,BD3E3E,FFFCFC,Sat Mar 13 04:44:20 +0000 2010,04,1
560383906713972736,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza Learn more,Harold Saive,Hsaive,547B61,0099CC,12291F,FFFFFF,050505,Wed Feb 11 23:25:59 +0000 2009,23,0
560383977618280449,Aww my boyfriend isn t feeling the best right now I think he has the stomach flu this sucks,Dev,devinmatheny,6E136E,34ADD9,0C0D0D,FFFFFF,FAF2FA,Sat Feb 26 01:44:48 +0000 2011,01,1
560384408667312130,RT KellyStarling Got germs 6 tips to avoid getting the flu from your cellphone,Michele Money Carson,MMoneyCarson,333333,CC3000,DDEEF6,000000,FFF04D,Mon Feb 06 21:52:39 +0000 2012,21,0
560386471103057920,flu fucking sucks,Chow,SamKell,333333,3B94D9,DDEEF6,FFFFFF,C0DEED,Sun Jul 08 20:40:50 +0000 2012,20,0
560387197061582850,New on First News Flu season at epidemic levels with a record number of deaths How daycares are keeping your,WDAY TV News,WDAYnews,663B12,1F98C7,DAECF4,C6E2EE,C6E2EE,Wed Feb 02 21:26:10 +0000 2011,21,0
560387322286710784,New on First News Flu season at epidemic levels with a record number of deaths How daycares are keeping your,WDAZ News,WDAZTV,333333,009999,EFEFEF,FFFFFF,131516,Thu Oct 21 21:11:10 +0000 2010,21,0
560387778002051072,Whatever I m getting is kicking my ass If it s the flu just kill me,Erica Grayson,ericagrayson13,B8AEB3,D1CEBA,99828E,72677A,F7F1CB,Sat Aug 25 02:26:18 +0000 2012,02,1
560388788892217344,RT ConstanceJones Denisewx oh no the flu You should be OFF WORK,Jawan Strader,JAWANNBC6,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Oct 25 15:28:11 +0000 2010,15,0
560389058208071680,BallsofGlory Kayla With Love damn she gave you the flu Lol,Cristian,cris vaniggas,333333,0084B4,DDEEF6,000000,C0DEED,Mon May 20 05:56:09 +0000 2013,05,1
560390188287811584,janamurray Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza Libertypoet,frLarousse2,frLarousse2,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Aug 01 23:52:36 +0000 2009,23,0
560390550420197376,Pneumonia Flu and You topic of today s lecture Senior Center Inc nbc24wnwo when you can get your s answered,Stefanie Martinez,StefanieNBC24,000000,DD2E44,000000,000000,000000,Tue Mar 25 18:14:09 +0000 2014,18,0
560390692476682242,think it s the flu lololhalplolol,Kimy Reyes,kimylovespie,333333,990000,F3F3F3,FFFFFF,EBEBEB,Thu Sep 10 03:53:08 +0000 2009,03,1
560390717823258624,Workers Struggle With Sick Colleagues During Flu Season via netvibes,Gwendolyn Chapman,paulgwen,0C3E53,FF0000,FFF7CC,F2E195,BADFCD,Tue Apr 14 11:41:31 +0000 2009,11,0
560390843698122752,Skip that handshake Office etiquette for flu season,cryptohedge,cryptohedge,333333,ABB8C2,DDEEF6,FFFFFF,ABB8C2,Tue Sep 27 22:03:14 +0000 2011,22,0
560390945204879361,RT StefanieNBC24 Pneumonia Flu and You topic of today s lecture Senior Center Inc nbc24wnwo when you can get your s answered htt,Angi Gonzalez,AnchorAngi,634047,088253,E3E2DE,FFFFFF,EDECE9,Thu Mar 31 05:40:34 +0000 2011,05,1
560391871571456000,if I have the stomach flu someone s getting hurt,Maddie O Donnell,maddieodonnell4,333333,9D582E,EADEAA,D9B17E,8B542B,Wed Sep 26 22:44:52 +0000 2012,22,0
560394937678966785,I will not get sick I will not get sick I will not get sick Darn headache Cold or flu I forbid you to,Molly Wilmer Barker,MollyBarkerLead,333333,0084B4,DDEEF6,C0DEED,C0DEED,Thu Mar 10 14:03:26 +0000 2011,14,0
560395618187624448,Homemade remedy for a flu fighting elixir,AOL com,AOL,333333,000000,EBF3FA,FFFFFF,FFFFFF,Mon Aug 17 01:11:14 +0000 2009,01,1
560395654388674563,RT BBCNewsAsia India swine flu outbreak kills at least 75 officials,Raynard E Green,DoubleDownDuck,333333,0084B4,DDEEF6,C0DEED,C0DEED,Fri May 20 00:22:50 +0000 2011,00,1
560395676207423488,I don t get the tamiflu commercial Why is the woman too big for her house because she has the flu wastedthirtyseconds ishouldsleep,Lori Bigler,allgrlz,3E4415,D02B55,99CC33,829D5E,352726,Sun Jul 12 20:53:12 +0000 2009,20,0
560396101829033984,is thinking I may actually take the day off yep this flu finally got me,Richard Propes,richardpropes,333333,040485,F6F6F6,EEEEEE,ACDED6,Sun Apr 05 22:31:03 +0000 2009,22,0
560397936681828352,I love having the flu,Branden Golden,branden golden,333333,0084B4,DDEEF6,C0DEED,C0DEED,Tue May 01 02:54:11 +0000 2012,02,1
560398619178573824,Jerome Isma ae Flu Bassoon nowplaying,somafm groove salad,groovesalad,FF0000,FF0000,2D2322,FF0000,000000,Fri Jun 08 20:59:40 +0000 2007,20,0
560398820845305856,Amy Chodroff is home with the flu Your notes will cheer her up Tweet Amy AmyChodroff,KLIF,570KLIF,333333,0084B4,DDFFCC,BDDCAD,9AE4E8,Fri Mar 06 15:10:00 +0000 2009,15,0
560398929133862912,I got mine EmilyMcKhann Lead by example amp amp spread the importance of flu vaccination to your loved ones FightFlu ad,Orin Levine,OrinLevine,333333,0084B4,DDEEF6,FFFFFF,C0DEED,Thu Sep 17 15:58:36 +0000 2009,15,0
560399101091524608,My on air partner Amy Chodroff is home with the flu Cheer her up with a note amychodroff,Dave Williams,KLIFdave,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Mar 28 10:49:10 +0000 2012,10,0
560399185413808130,RT ERIKS UK Find out what you can do to prevent the cold amp flu virus spreading around at work KCP UK,World News Report,robinsnewswire,634047,880000,FFFFFF,FFFFFF,141106,Fri May 15 04:16:20 +0000 2009,04,1
560399186076512258,RT docplexus How to Prevent amp Recognize Symptoms of Swine Flu Video Series Some common sense precautions can help keep you,World News Report,robinsnewswire,634047,880000,FFFFFF,FFFFFF,141106,Fri May 15 04:16:20 +0000 2009,04,1
560399246068027393,At 6 30 Allegheny County Health department says the flu virus has claimed the lives of three more people Listen,KDKA Radio,KDKARadio,333333,0009B3,CCCCD4,FFFFFF,0009B3,Thu Feb 26 14:24:46 +0000 2009,14,0
560399672771379200,Or maybe I just have the flu,Just Call meTy D,TyreeAvonte,333333,2FC2EF,EFEFEF,FFFFFF,1A1B1F,Mon Oct 15 02:20:39 +0000 2012,02,1
560399943488532480,I wonder if Jesus ever got the flu,Just Call meTy D,TyreeAvonte,333333,2FC2EF,EFEFEF,FFFFFF,1A1B1F,Mon Oct 15 02:20:39 +0000 2012,02,1
560400600224243712,sweetkeet Just pray you don t get the flu I m safe so far but there s no saying given my weak immunity,Nikhil Jain,J N1k,732D12,878787,93ABBC,000000,575757,Tue Sep 06 02:22:20 +0000 2011,02,1
560401694878478336,I think I may have the flu,C A T xo,misscat xo,362720,B40B43,E5507E,CC3366,FF6699,Sat May 09 00:27:41 +0000 2009,00,1
560401707734425600,RT PigeonCop Good pigeon cop we can cut you a deal Bad pigeon cop sneezes in suspect s mouth sorry I have a bit of the bird flu,Alex Hero of Winds,AlexUnchained,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Oct 24 22:52:54 +0000 2011,22,0
560402072999186433,The tricks doctors amp nurses use to avoid catching the flu and colds We spill their secrets at 6 42 995wgar achoo,99 5 WGAR,995wgar,333333,0084B4,C0DFEC,A8C7F7,022330,Thu Sep 10 15:58:17 +0000 2009,15,0
560402316398825472,I really wish I could explain to every single person that throwing up is NOT the flu The FLU is all respiratory,Andrea,andreaswitz,000000,000000,FFFFFF,FFFFFF,FFFFFF,Tue Oct 25 00:51:25 +0000 2011,00,1
560402565213745152,Going to school with the flu tonsillitis and swollen glands,B Weezy,xoxobaii,333333,0084B4,DDEEF6,C0DEED,C0DEED,Fri Apr 04 19:46:51 +0000 2014,19,0
560402694196973569,RT FatCatAnna So much for flu shot my DH is ill hoping I don t get hit with it as it s not fun when you have T1D diabetes DOC,cari a,C CARIA,0C3E53,FF0000,FFF7CC,F2E195,BADFCD,Thu Sep 23 15:14:15 +0000 2010,15,0
560402825411592192,Don t sneeze Office etiquette for flu season via WSJ,James Bedsworth,JamesBedsworth,333333,0084B4,DDEEF6,C0DEED,C0DEED,Tue Jun 14 19:35:17 +0000 2011,19,0
560403064130396160,After Ebola flu and drug resistance top pandemic threats health,QueenOliveen,QueenOliveen,0C3E53,FF0000,FFF7CC,F2E195,BADFCD,Tue Apr 28 19:13:13 +0000 2009,19,0
560403954861752320,Avian Flu Influenza Poultry Disease New 2015 Avian Influenza Highly Pathogenic Avian Influenza HPAI,womenshealth,womenshealthlv,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Mar 05 17:59:22 +0000 2012,17,0
560404545512419329,I gt the fuckin flu motherfuckin whore bitch,FILLUP BANKS,PhilSaponaro,333333,0084B4,DDEEF6,C0DEED,C0DEED,Tue Apr 24 20:54:36 +0000 2012,20,0
560404702492643329,MotherJones 6 Terrifying Facts About Measles Antivaccine people might want to read up on mumps rubella flu etc,Vern L,SpeargunWI,333333,0084B4,C0DFEC,A8C7F7,022330,Fri Jan 06 04:00:36 +0000 2012,04,1
560404834277658625,I got the stomach flu,,yungkween,3B3B3B,CC2234,121212,3B3B3B,CC3366,Wed Nov 02 19:15:12 +0000 2011,19,0
560405123734577152,I either have the flu or food poisoning Just great,Jew bagel,jewelea davis,333333,1DEBDA,0EF0D6,DBE9ED,17EB30,Wed Jan 26 22:08:59 +0000 2011,22,0
560406249591021568,Nd i already have the flu,Zoe,KevaWife,333333,451945,DDEEF6,000000,D934A5,Thu Jun 20 02:24:56 +0000 2013,02,1
560406446761050112,skoepke24 I had the flu that turned into bronchitis Just got over it a week ago,Ben,kenbirsch,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Jan 16 20:50:17 +0000 2011,20,0
560399142971658240,RT KLIFdave My on air partner Amy Chodroff is home with the flu Cheer her up with a note amychodroff,KLIF,570KLIF,333333,0084B4,DDFFCC,BDDCAD,9AE4E8,Fri Mar 06 15:10:00 +0000 2009,15,0
560406953722388481,What s Appening JanetHallFOX6 reviews an app that claims to track the spread of the flu,FOX6 WBRC TV,myfoxal,333333,002FB4,DDFFCC,000000,9AE4E8,Thu Mar 05 04:58:25 +0000 2009,04,1
560407051181256704,got the fucking flu,dakotas queen,karisa williams,EE0CAB,7B0F99,C9C9C9,BFBFBF,07090B,Fri Jun 10 06:33:47 +0000 2011,06,0
560407281838612481,RT KathleenCanada BellLetsTaIk because I shouldn t be anymore ashamed to call into work for mentalhealth reasons than I would for the f,Karyn,coopkaryn,333333,FF3300,A0C5C7,86A4A6,709397,Wed Aug 08 01:21:52 +0000 2012,01,1
560407377048911876,Fox26Mike Oh look Flu season,Amy Morales,amyface mo,519151,DE8A0D,F5F5B3,FFFFFF,C0DEED,Wed Nov 25 23:10:32 +0000 2009,23,0
560407445806542849,Unless you want the flu please stay away from me,B Weezy,xoxobaii,333333,0084B4,DDEEF6,C0DEED,C0DEED,Fri Apr 04 19:46:51 +0000 2014,19,0
560407942025850881,Stop The Flu Wash Your Gross Winter Gloves People,Omaha Sun Times,OmahaSunTimes,333333,009999,EFEFEF,FFFFFF,131516,Mon Mar 10 22:24:32 +0000 2014,22,0
560408034175111168,Flu shot hoax No controlled trials demonstrating a decrease in flu via HealthRanger,Dr Mike Farrell,DrMikeFarrell,000000,4A913C,000000,000000,000000,Wed Mar 25 22:03:24 +0000 2009,22,0
560408519456083968,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza,Marie Dina,Hoardnot,3C3940,0099B9,95E8EC,000000,0099B9,Mon Dec 26 13:49:27 +0000 2011,13,0
560408809915822080,Health News Stop The Flu Wash Your Gross Winter Gloves People,Foster Family Chiro,FosterFamChiro,333333,0084B4,C0DFEC,A8C7F7,022330,Tue Dec 29 14:25:29 +0000 2009,14,0
560408915523821569,Hong Kong confirms first human case of bird flu,Ralph Smith,ralmart01,333333,0084B4,DDEEF6,FFFFFF,C0DEED,Mon Apr 02 17:35:59 +0000 2012,17,0
560408943500230656,Dr Brownstein Falsely Accused of Promoting the Flu Vaccine The Flu Vaccine and Low Hanging Fruit by Dr Brownst,Foster Family Chiro,FosterFamChiro,333333,0084B4,C0DFEC,A8C7F7,022330,Tue Dec 29 14:25:29 +0000 2009,14,0
560409225432551425,11 Winter Recipes High In Vitamin C To Help You Battle Your Way Through Flu Bustle,ed paris,ed paris,3C3940,0099B9,95E8EC,5ED4DC,0099B9,Mon Aug 11 05:46:38 +0000 2008,05,1
560409451698454529,Six Cold and Flu Medicines you re Not Taking Today And for Good Reason Creomulsion available online,Sam Beal,sambeal,555555,0067DD,A0C5C7,86A4A6,709397,Fri Jun 19 05:01:42 +0000 2009,05,1
560410557535502336,Woke up with the flu now awesome,Jamie Gaines,JamieGaines1,3D1957,FF0000,7AC3EE,65B0DA,642D8B,Wed Feb 08 20:27:14 +0000 2012,20,0
560410928681070592,Don t Sneeze Office Etiquette for Flu Season,Liz Rappaport,LizRappaport,000000,3B94D9,000000,000000,000000,Sat Mar 12 14:49:02 +0000 2011,14,0
560411313898549248,One Flu Over The Cuckoo s Nest MakeAMovieSick BellLetsTalk,Dave,davidamackey,333333,060647,DDEEF6,C0DEED,C0DEED,Thu Oct 06 11:20:04 +0000 2011,11,0
560411402935209984,BethanyDePoy flu,Jamie DePoy,depoy18,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Jun 29 03:37:34 +0000 2009,03,1
560411877331992576,JimFCurtis the flu just walked past you in Washington square park the flu is on that subway hand rail,Krista Griz,Kristagz55,634047,088253,E3E2DE,FFFFFF,EDECE9,Tue Mar 01 01:55:51 +0000 2011,01,1
560411981778550784,I gave my mom the stomach flu Great,Be Up,xSheenalacex,820FCF,9266CC,7AC3EE,FFFFFF,642D8B,Sun Jul 08 14:30:35 +0000 2012,14,0
560412325438820352,Sore throat blocked nose cold Toes and ears closed You win this round Flu You win this round,Ovi Kabir,TheOviKabir,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Jun 18 15:38:24 +0000 2012,15,0
560412906270228480,My little lil sister has the flu I feel bad for her,AutoPilot Jizzle,JizzleStreetz,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Jul 24 15:44:58 +0000 2011,15,0
560413490272141312,lying in bed on 2nd day of flu listening to TheBertShow Thanks for the laughs Best medicine,Cyndi Gill,cyndih28,333333,990000,F3F3F3,DFDFDF,EBEBEB,Thu Apr 29 03:42:20 +0000 2010,03,1
560413745755594752,Iowa flu hospitalizations have dropped by two thirds Hope I didn t jinx this trend by noting it on front page,Tony Leys,tonyleys,333333,0084B4,DDEEF6,C0DEED,C0DEED,Thu Jul 16 17:24:49 +0000 2009,17,0
560414002485157888,Tips for Cold and Flu Prevention via aboutamom,Valerie Gray,valmg,333333,1F98C7,DDEEF6,FFFFFF,402F15,Thu Jun 21 08:31:53 +0000 2007,08,0
560414242612842497,CDC Flu in Virginia Now Widespread,ABC13News,ABC13News,333333,0084B4,DDFFCC,BDDCAD,9AE4E8,Tue Jun 17 12:47:17 +0000 2008,12,0
560414279816327168,RT nikkibusuttil Foods For Weight Loss And To Prevent Cold And Flu healthmatters eatwell,World News Report,robinsnewswire,634047,880000,FFFFFF,FFFFFF,141106,Fri May 15 04:16:20 +0000 2009,04,1
560414564043722752,Super Cold Buster This anti inflammatory concentrate is soothing when you have a cold or flu Replace the honey,AngieLuv Foods Photo,LuvieAngie,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed May 16 16:43:41 +0000 2012,16,0
560414628497592320,It s official the flu has now hit every person in my house except me knock on wood Eric Roby is freaking out,Suzanne Boyd,SuzanneBoyd,333333,0099CC,F6FFD1,000000,FFF04D,Tue Mar 10 21:23:16 +0000 2009,21,0
560414709502193664,10 Tech Savvy Ways To Fight This Brutal Flu Season TIME,Omarr Cantu,OmarrCantu,666666,2FC2EF,252429,181A1E,1A1B1F,Fri Nov 13 15:06:23 +0000 2009,15,0
560414780432089088,I m past due on this haircut I gave 2 fucks wen I had the flu about this head nappyroots,Legendary 6,Archie DaKid06,333333,0084B4,DDEEF6,C0DEED,C0DEED,Tue Apr 26 15:02:58 +0000 2011,15,0
560414925991190528,NCStateDiva15 GetWellSoon PACKfam flu is nasty hope not strep,Jeff Twisdale,TwisPack,3C3940,0099B9,95E8EC,5ED4DC,0099B9,Tue Aug 16 16:58:00 +0000 2011,16,0
560415048360001539,coryscott das me Sorry stomach flu is wild as hell Apparently it s really contagious so I thought i d spare the school,Justice Hudson,justicexhudson,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Jan 13 04:22:27 +0000 2014,04,1
560415217113636864,Pretty sure my mom has the flu or something I m worried about getting it,Morgan,mjfsuperstar92,0C3E53,FF0000,FFF7CC,F2E195,BADFCD,Tue Aug 07 01:49:32 +0000 2012,01,1
560415360428814336,10 Tech Savvy Ways To Fight This Brutal Flu Season TIME,MJ Tam,mjtam,C8A86F,665A41,20201E,FFFFFF,20201E,Sat Jan 26 23:41:42 +0000 2008,23,0
560415528343576577,Stop the flu The item of winter clothing you need to wash right now via todayshowhealth NeverThoughtOfThis,Mary Theresa Weil,baltobabe,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Jan 21 17:48:51 +0000 2009,17,0
560415554411171840,Fuck the person who gave me the flu Friday thanks to you I can t go back to school until tm,L s,lovelindsxy,333333,326BFA,DDFFCC,000000,1A1B1F,Mon Jan 16 23:44:36 +0000 2012,23,0
560415573398413312,Tech 10 Tech Savvy Ways To Fight This Brutal Flu Season,Itunes Update,apple hints,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon Sep 22 15:47:02 +0000 2014,15,0
560415615127912449,Well thought it might have been a one and done but nope think this flu bug got me Ugh,Lyndsi Leek,lynlee2000,000000,8600B3,000000,000000,000000,Thu Mar 19 03:46:33 +0000 2009,03,1
560415707360661505,runanninarun I certainly hope that you get past the flu quickly Anna,Kory,Mnemonic66,333333,009999,EFEFEF,EEEEEE,131516,Thu Feb 26 02:19:12 +0000 2009,02,1
560415718748192768,The Black Cone Flu is coming soon Beware kindle ebook reading,AutoHarpForSale,AutoHarpSale,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Mar 05 12:38:18 +0000 2011,12,0
560415901905068033,10 Tech Savvy Ways To Fight This Brutal Flu Season TIME,Steve Duncan,steveduncan2013,333333,0084B4,DDEEF6,FFFFFF,C0DEED,Wed Aug 18 11:46:50 +0000 2010,11,0
560415990148644866,10 Tech Savvy Ways To Fight This Brutal Flu Season TIME socialmedia pharma,Healthcare on Social,healthcareos,333333,0084B4,E0E0E0,BDDCAD,FFFFFF,Wed Aug 26 17:32:00 +0000 2009,17,0
560416350250999808,Nothin like waking up with flu like symptoms,Jillian Schuster,jillianschuster,000000,6973B3,FFFFFF,FFFFFF,FFFFFF,Sun Jul 01 22:53:04 +0000 2012,22,0
560416524557512705,MT CDCFlu If your child has flu like symptoms amp is lt 5yrs old or has any chronic med conditions seek medical care ASAP,VidantHealth,Vidant Health,444444,00A2B1,EAEFF2,00427C,FFFFFF,Mon Jan 25 20:33:45 +0000 2010,20,0
560416611539365888,Took a couple days off from the gym to rest my body and fight off strep throat and the flu While not 100 still,Inez,fit nez,362720,CC3366,E5507E,CC3366,DBE9ED,Wed Apr 28 16:32:30 +0000 2010,16,0
560416615502987265,RT AutoHarpSale The Black Cone Flu is coming soon Beware kindle ebook reading,Tracy Falbe,tracyfalbe,333333,89C9FA,A0C5C7,86A4A6,336699,Wed Jul 21 23:36:26 +0000 2010,23,0
560416721111363584,RT MisterSplurge Stop wearing them fake ass lil biker jackets dat ain t leather n it s not heavy dumb bitch gone catch the FLU,Groovy Lou,meechyelcamino,333333,009999,EFEFEF,FFFFFF,131516,Fri Mar 19 22:08:17 +0000 2010,22,0
560417279880335360,KWQC TV The CDC says the flu is still considered widespread across most of the country,IL News Network,ILNewsNetwork,333333,0084B4,DDEEF6,C0DEED,C0DEED,Thu Aug 30 20:08:37 +0000 2012,20,0
